"ReID","EQID","EvLat [°]","EvLon [°]","EvDepth [km]","Sta","StaLat [°]","StaLon [°]","Year","Month","Day","Hour","Min","Sec","Mag [Mw]","TectEnvi","Vs30 [m/s]","TypeVs30","EpiDist [km]","HypDist [km]","RupDist [km]","RupDist_PubliPlane [km]","RupDist_CMT [km]","RupDist_CSN [km]","Azimut [°]","Comp","Freq LowCut [Hz]","Freq HighCut [Hz]","PGA [cm/sec2]","PGV [cm/sec2]","Sa0.01 [cm/sec2]","Sa0.015 [cm/sec2]","Sa0.02 [cm/sec2]","Sa0.025 [cm/sec2]","Sa0.03 [cm/sec2]","Sa0.035 [cm/sec2]","Sa0.04 [cm/sec2]","Sa0.045 [cm/sec2]","Sa0.05 [cm/sec2]","Sa0.055 [cm/sec2]","Sa0.06 [cm/sec2]","Sa0.065 [cm/sec2]","Sa0.07 [cm/sec2]","Sa0.075 [cm/sec2]","Sa0.08 [cm/sec2]","Sa0.085 [cm/sec2]","Sa0.09 [cm/sec2]","Sa0.1 [cm/sec2]","Sa0.15 [cm/sec2]","Sa0.2 [cm/sec2]","Sa0.25 [cm/sec2]","Sa0.3 [cm/sec2]","Sa0.35 [cm/sec2]","Sa0.4 [cm/sec2]","Sa0.45 [cm/sec2]","Sa0.5 [cm/sec2]","Sa0.55 [cm/sec2]","Sa0.6 [cm/sec2]","Sa0.65 [cm/sec2]","Sa0.7 [cm/sec2]","Sa0.75 [cm/sec2]","Sa0.8 [cm/sec2]","Sa0.85 [cm/sec2]","Sa0.9 [cm/sec2]","Sa1 [cm/sec2]","Sa1.5 [cm/sec2]","Sa2 [cm/sec2]","Sa2.5 [cm/sec2]","Sa3 [cm/sec2]","Sa3.5 [cm/sec2]","Sa4 [cm/sec2]","Sa4.5 [cm/sec2]","Sa5 [cm/sec2]","Sa5.5 [cm/sec2]","Sa6 [cm/sec2]","Sa6.5 [cm/sec2]","Sa7 [cm/sec2]","Sa7.5 [cm/sec2]","Sa8 [cm/sec2]","Sa8.5 [cm/sec2]","Sa9 [cm/sec2]","Sa10 [cm/sec2]","AriasIntensity [m/s]","TotalDuration [sec]","SignificantDuration [sec]","BracketedDuration [sec]",
"20042","50020","-17.28","-72.71","29.6","ARIC02R","-18.4824","-70.3134","2001","6","23","20","34","23","8.4","interface","387","2","286.7279869","288.251797","221.529397","221.529397","149.46","173.285","118.0176032","EW","0.02","60","267.8405914","30.36482066","267.8422231","268.7996408","270.6916293","269.169088","268.0756542","275.9235834","283.0386988","302.2832133","331.1899168","349.8447106","420.8999995","399.453606","426.9331374","406.7982244","443.7830068","388.0921621","419.1039323","449.6966073","605.0547834","692.423904","710.5144636","603.7036868","590.0474418","382.4036425","571.2587773","665.1251888","592.8245331","419.3579201","264.734149","235.1400585","271.0479527","269.3156312","218.2931046","200.088189","212.8166202","71.5138655","81.76460664","81.73692338","77.83832229","65.82015295","50.78319346","36.09984161","27.96830253","20.62385138","14.45021091","14.89575629","15.11337689","14.29404647","13.14807969","12.28757118","11.86684677","12.90945004","101.2844411","128.955","23.405","22.45",
"20042","50020","-17.28","-72.71","29.6","ARIC02R","-18.4824","-70.3134","2001","6","23","20","34","23","8.4","interface","387","2","286.7279869","288.251797","221.529397","221.529397","149.46","173.285","118.0176032","Z","0.02","60","144.3275912","17.85612529","144.3321967","146.0258496","148.3298027","160.8892619","162.9461917","174.9524088","192.0094248","193.9515666","246.3656484","270.6261767","322.5793242","392.6559287","399.9671597","420.1560099","420.7806926","538.9676438","616.588648","534.5420754","375.6588917","301.9205394","228.2664881","235.2127191","183.1832864","178.786458","140.1986719","162.8178556","190.315716","144.2546809","150.573514","167.5355148","175.2482","155.9950163","183.315241","164.2818915","124.4808673","78.80527561","106.7951704","98.31276572","85.84229328","68.42294305","52.72337435","35.96561009","25.93308148","21.8378474","18.52974746","16.20605895","14.4451714","13.88303049","13.46937837","13.07822084","12.28867103","11.50549005","60.49831399","128.955","35.52","33.955",
"20043","50020","-17.28","-72.71","29.6","ARIC03R","-18.4786","-70.3078","2001","6","23","20","34","23","8.4","interface","437","2","287.061581","288.5836296","221.7741149","221.7741149","149.705","173.585","117.8888391","NS","0.02","30","266.2902053","27.55216162","266.2920976","267.1535976","268.5060005","272.3748816","275.716302","278.5834211","277.243295","274.7819123","302.2097443","328.6972585","327.3295208","332.0058554","393.0370191","412.2139189","427.7578123","480.2339388","536.8675971","631.942913","609.1114214","586.5105616","410.1691717","671.1608764","901.8182093","617.0220164","541.1595208","450.6498859","673.3843118","569.4442567","377.012894","333.0224495","421.6253413","519.6584361","459.0911837","577.7904721","586.3696143","213.6797116","111.4178517","85.15223531","78.95953691","54.94982006","43.17944995","28.34350966","19.91073043","16.13049016","14.94077764","13.29836805","10.95166061","8.886997687","7.507258292","7.32276684","7.485365802","7.541952371","142.262687","63.345","22.575","30.225",
"20043","50020","-17.28","-72.71","29.6","ARIC03R","-18.4786","-70.3078","2001","6","23","20","34","23","8.4","interface","437","2","287.061581","288.5836296","221.7741149","221.7741149","149.705","173.585","117.8888391","EW","0.02","30","320.7729429","33.24372483","320.7772285","322.6486635","325.2788892","330.3458033","331.3778858","335.6454633","348.1492328","365.8860115","330.5430381","368.1481964","357.9406376","369.2250757","379.4660188","395.9544588","445.4857878","453.8220769","477.4266109","506.448752","794.9064405","741.8815944","673.0229924","998.6104386","993.0007294","788.3367075","866.2318642","734.3585907","689.309528","659.294387","519.5393283","383.9674528","321.1332262","325.3674811","341.51285","311.7025123","332.9875574","172.3877852","146.2316422","132.8772179","108.3607453","86.24525742","78.69586591","62.1574856","42.47511568","29.6344013","24.65754564","22.15296066","18.76842278","17.63925982","15.73751704","14.53688772","13.5548717","12.49456966","171.6546386","63.345","23.42","38.77",
"20043","50020","-17.28","-72.71","29.6","ARIC03R","-18.4786","-70.3078","2001","6","23","20","34","23","8.4","interface","437","2","287.061581","288.5836296","221.7741149","221.7741149","149.705","173.585","117.8888391","Z","0.02","30","185.3529189","19.01965381","185.357172","187.2933354","190.2372485","192.6600631","198.9491311","231.3553626","237.9757063","278.6101536","372.0423504","473.0957097","414.0252184","454.021396","510.585525","413.0567736","335.5943099","376.6491259","441.9633025","398.6233897","301.6983003","339.6499234","414.1356877","330.044758","242.0402843","287.7742398","318.3866424","346.5881352","482.0694128","447.202075","422.9485598","286.1856236","300.2543937","240.8379128","206.7189288","171.19358","116.6764486","69.95393545","92.16799675","94.15882775","76.86010656","59.97830275","46.51352692","32.80641963","22.26157154","20.08129","19.74208823","18.11850175","15.24270655","12.67788224","12.6372696","12.76873682","13.13992163","12.92271296","66.41608544","63.345","29.31","22.465",
"20044","50020","-17.28","-72.71","29.6","ARIC04R","-18.4708","-70.313","2001","6","23","20","34","23","8.4","interface","390","1","286.1793664","287.7060822","220.8324943","220.8324943","148.805","172.7","117.7851818","NS","0.1","25","333.0205761","21.99358825","333.0223625","333.9533625","335.4347907","336.972722","339.5206459","346.5678489","345.0173561","345.7263816","348.2313415","345.2559396","340.1858073","345.643352","375.8510628","433.1541509","446.1264345","485.128814","539.7850108","467.0356683","506.3093184","536.6138928","619.3153619","832.1618528","946.2478749","821.4885533","820.0114632","714.0535464","714.4553124","578.3253436","533.8308742","372.977199","395.6123554","297.7667536","314.0398645","330.065696","373.1582448","163.1336008","73.00169621","40.59406762","21.40475205","12.43030542","8.56291362","6.687134195","5.487737585","4.613516301","3.949965124","3.435009424","3.029149094","2.70307165","-","-","-","-","138.9399208","76.175","19.495","25.765",
"20044","50020","-17.28","-72.71","29.6","ARIC04R","-18.4708","-70.313","2001","6","23","20","34","23","8.4","interface","390","1","286.1793664","287.7060822","220.8324943","220.8324943","148.805","172.7","117.7851818","EW","0.478786935","25","272.6359374","26.86432257","272.637259","273.220628","273.9466659","274.3691019","273.8217239","283.2656533","282.2140386","289.2569962","302.2844024","301.8871021","309.0023179","301.6292111","314.7787654","332.8688362","346.1155177","368.7100715","381.5436764","344.9118977","663.0059427","543.2268327","504.0705093","626.5657909","861.5354923","737.4656424","657.8044014","536.7176447","558.1573819","432.8449581","450.5824975","521.5534351","572.8134037","651.0699064","562.2439334","512.3248629","325.0921743","156.038625","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","129.6741954","76.175","23.045","27.79",
"20044","50020","-17.28","-72.71","29.6","ARIC04R","-18.4708","-70.313","2001","6","23","20","34","23","8.4","interface","390","1","286.1793664","287.7060822","220.8324943","220.8324943","148.805","172.7","117.7851818","Z","0.1","25","87.05721341","15.37545889","87.05874397","87.75689944","88.82761732","90.31567795","96.40137177","100.88703","120.5265009","133.5001144","153.2493093","158.0684495","215.1596479","244.2465548","251.5590568","228.6338619","188.2214051","196.0512503","188.6425581","187.1977268","199.145533","207.5568901","197.127544","226.354069","177.5351812","143.391001","137.6248163","144.62028","188.6488355","195.5238045","157.4015584","134.4632412","122.4271634","104.2942993","95.91048274","104.6735154","71.2143386","64.52106879","80.14704436","81.78862158","63.21059078","55.14640767","42.15801171","32.20453322","24.94455543","17.70143174","14.93987479","12.00376285","9.614096291","8.975155404","-","-","-","-","23.50467253","76.175","32.055","18.645",
"20045","50020","-17.28","-72.71","29.6","ARIC06R","-18.4525","-70.0667","2001","6","23","20","34","23","8.4","interface","533","1","308.7378218","310.1535146","240.5226937","240.5226937","168.4","193.975","115.2558242","NS","0.02","25","244.8822307","29.28605796","244.8838762","245.6229287","246.4342898","247.967171","248.8095054","251.8350679","257.1891678","264.0841957","283.6284736","262.0029895","288.5318766","293.4552637","312.2275619","323.2348844","341.5830299","327.6083397","393.9570455","370.7796995","700.8491772","478.8824403","424.105797","442.9108621","342.4403277","415.3307084","420.3751765","469.2484986","538.0175034","457.6989693","488.0996843","570.0039236","512.6050515","485.4012061","438.4475491","372.2511344","321.8018685","188.5551739","191.478685","164.4980922","70.98512715","44.84210288","32.36531337","20.04115784","15.22800768","10.03074386","7.667805124","6.63660958","6.050802067","5.353081412","4.725607104","4.219585268","3.825142046","3.257778536","82.49894957","31.31","17.135","24.9",
"20045","50020","-17.28","-72.71","29.6","ARIC06R","-18.4525","-70.0667","2001","6","23","20","34","23","8.4","interface","533","1","308.7378218","310.1535146","240.5226937","240.5226937","168.4","193.975","115.2558242","EW","0.207851785","25","257.7312446","30.01221653","257.7324764","258.2805386","259.0312926","259.2470938","261.7312786","259.1615616","269.7574647","271.3368642","285.7824802","290.3242866","336.4989588","354.2110211","303.1058588","294.3893945","328.9535909","345.9132571","365.8725618","379.3790521","632.1301874","528.1319571","541.2785599","402.6387332","498.8681469","453.7828684","501.6345987","546.9124337","708.8550102","480.5199306","383.6754129","517.616585","560.2375907","430.2339923","294.5419352","267.3909489","264.4337611","335.9757021","126.1100133","152.3222886","80.4328482","59.69478886","-","-","-","-","-","-","-","-","-","-","-","-","117.0539259","31.31","16.335","20.755",
"20045","50020","-17.28","-72.71","29.6","ARIC06R","-18.4525","-70.0667","2001","6","23","20","34","23","8.4","interface","533","1","308.7378218","310.1535146","240.5226937","240.5226937","168.4","193.975","115.2558242","Z","0.02","25","147.5299084","15.50489003","147.5314724","148.2463607","149.3096102","151.2807386","154.5505928","157.5756651","184.6591082","196.3319955","210.5215761","183.8671271","193.2011527","224.7208124","255.9016462","244.915365","256.2367643","303.7997025","305.879134","324.4941172","553.0464746","328.0397558","200.4514192","287.3976992","335.8019627","289.0614938","257.7613008","189.513755","147.0049004","115.5072554","155.1529747","158.0889333","153.9610662","135.2238812","113.3477247","91.01053028","134.7126116","141.9581244","92.43864358","57.89992293","41.83473021","24.13502488","20.34257758","15.36765506","12.8941044","11.45234453","9.10102583","11.37284603","12.85192161","12.04948476","14.29278939","14.09646176","12.55862568","10.3057609","38.49868729","31.31","23.18","26.035",
"20046","50020","-17.28","-72.71","29.6","ARIC08R","-18.1949","-69.5592","2001","6","23","20","34","23","8.4","interface","329","3","349.1719692","350.4243486","268.7697775","268.7697775","204.97","225.315","107.3331975","NS","0.02","30","201.1886683","13.15574117","201.1906003","202.0606459","203.2756608","206.3682243","210.0210584","208.1672863","203.200791","218.1126109","220.6334443","221.6348022","264.888272","280.0054653","268.4928548","289.7301177","295.5722294","305.3563446","330.4322721","371.8801351","522.2553417","537.5833926","626.1673297","836.2061893","564.30941","568.037708","311.0985925","261.6587473","206.472508","281.0512664","252.5535089","221.3404742","192.4504412","148.6157565","115.4931882","85.64360026","84.42056813","80.9183844","45.85492606","29.97285325","19.65031445","16.52158927","13.23765486","13.47654231","10.03457394","9.789803853","12.25008166","9.807626612","6.943318178","8.641048855","9.855156057","8.698589421","6.739933107","6.47148279","58.89547265","30.91","13.7","14.565",
"20046","50020","-17.28","-72.71","29.6","ARIC08R","-18.1949","-69.5592","2001","6","23","20","34","23","8.4","interface","329","3","349.1719692","350.4243486","268.7697775","268.7697775","204.97","225.315","107.3331975","EW","0.02","30","195.4034008","11.92076289","195.4069831","197.0056621","199.4920836","202.4451689","203.5913891","214.2919558","225.6279953","207.3476643","247.4404052","275.7016367","310.8057152","332.9396841","345.1462826","349.2173436","394.6124494","438.3113291","411.1521622","356.3668691","322.2078535","368.7537289","515.143705","492.3375496","464.0159708","514.5412213","364.1414938","428.9348488","429.0879646","394.9307407","293.0274052","317.0304756","238.1669078","194.4921376","160.8195928","160.6049658","147.3912306","75.40180144","23.19844432","28.05229083","19.81021972","15.83934523","15.87772709","11.30391822","11.22594564","7.515709085","5.202003976","4.703711395","4.293286572","4.377701085","4.590453857","4.56449325","5.245751281","6.284339479","61.87848341","30.91","15.39","12.245",
"20046","50020","-17.28","-72.71","29.6","ARIC08R","-18.1949","-69.5592","2001","6","23","20","34","23","8.4","interface","329","3","349.1719692","350.4243486","268.7697775","268.7697775","204.97","225.315","107.3331975","Z","0.02","30","98.92763003","8.454509447","98.9303874","100.1230577","101.7887319","103.504718","113.7260762","125.4456046","140.8178655","149.5308499","155.3558076","156.7141652","157.0076824","225.7878093","233.1958622","203.7774726","177.3886465","167.4867164","162.8574878","170.5711137","240.8303071","282.9866661","299.4124761","298.5844819","223.1184187","173.5884966","128.3799073","105.479803","93.19112682","119.2923542","130.1265479","150.4014393","151.3990401","113.542946","76.38306275","61.38577033","65.50727018","39.91810028","29.92092974","14.81894267","18.98503523","13.06776211","10.39750216","11.64658928","12.84383512","10.88797447","11.52241536","10.65829557","8.99755188","7.399006619","6.865435939","7.914825011","9.493000822","11.54772554","14.10858837","30.91","16.195","8.23",
"20047","50020","-17.28","-72.71","29.6","ARIC09R","-19.1599","-70.1802","2001","6","23","20","34","23","8.4","interface","502","3","338.9485102","340.2385231","276.2894948","276.2894948","203.42","227.035","128.2583125","NS","0.181714727","25","135.5647511","8.490599439","135.5662741","136.2537723","137.2602149","138.5706347","139.856824","143.1781235","150.1928655","150.3313804","158.1058432","159.6426709","173.2280061","190.6562065","210.5304147","205.1608561","222.2282014","226.0693091","228.7892004","195.5464233","360.5743565","521.5360446","395.842733","237.4581066","274.1756969","196.5025673","139.7969372","158.6994622","139.5126748","134.2064412","124.8460796","104.573376","106.9872408","145.7195174","185.0483653","201.4615675","139.8099567","38.74900997","23.26006497","13.25348029","8.97174152","7.367634723","9.076119424","-","-","-","-","-","-","-","-","-","-","-","65.41919487","72.47","33.495","24.455",
"20047","50020","-17.28","-72.71","29.6","ARIC09R","-19.1599","-70.1802","2001","6","23","20","34","23","8.4","interface","502","3","338.9485102","340.2385231","276.2894948","276.2894948","203.42","227.035","128.2583125","EW","0.12979357","25","157.5524833","9.456184341","157.5535621","158.0317142","158.6465491","159.3933055","160.8413987","161.8243616","165.4431503","172.8469134","170.2755214","176.0357238","186.9052069","206.6354274","237.2010456","211.6768903","205.3323019","208.0370182","210.4617391","237.2022599","523.6018797","525.1741649","508.745043","306.7704643","196.2650045","227.7708185","156.7310182","143.5337677","132.8723817","140.3124505","118.9892016","129.8470542","153.6486366","183.0363024","193.9180809","137.7073678","91.60942854","51.7364823","18.79365561","12.5882311","8.654670792","7.28536666","5.378389518","3.590885998","2.836107446","3.029028087","3.082519598","-","-","-","-","-","-","-","72.4234744","72.47","29.245","21.99",
"20047","50020","-17.28","-72.71","29.6","ARIC09R","-19.1599","-70.1802","2001","6","23","20","34","23","8.4","interface","502","3","338.9485102","340.2385231","276.2894948","276.2894948","203.42","227.035","128.2583125","Z","0.138085013","25","67.75527674","4.718776387","67.75653069","68.3115619","69.08498243","69.81358985","70.65749338","74.00451075","78.55210026","84.39926407","88.46179807","102.4755613","101.9152078","111.6623285","123.5513983","116.6456005","121.1035415","144.1431372","151.3147119","215.2864199","208.1104332","91.45953652","60.09007807","51.23991196","49.14514095","49.8356799","45.85325393","52.79376961","74.87792323","77.47951721","85.54669183","87.21691614","81.23053195","88.43826258","104.1361135","95.48397489","67.97421843","28.4805899","21.56617285","15.66788786","7.768599297","7.923752609","6.127277218","8.642673601","7.88973254","5.622737577","-","-","-","-","-","-","-","-","19.48021232","72.47","41.155","15.22",
